id,observed_on_string,observed_on,latitude,longitude,scientific_name,common_name
62931543,2020/10/18 10:38 AM EDT,10/18/2020,33.90365326,-83.39125536,Trichonephila clavata,Jorō Spider
64950429,Sun Nov 15 2020 12:44:39 GMT-0500 (EST),11/15/2020,33.90429378,-83.40832004,Trichonephila clavata,Jorō Spider
97090735,10/3/2021 20:00,10/3/2021,33.9049485,-84.381701,Trichonephila clavata,Jorō Spider
94573568,Sun Sep 12 2021 10:17:55 GMT-0400 (EDT),9/12/2021,33.90587305,-83.35326988,Trichonephila clavata,Jorō Spider
90812282,Tue Aug 10 2021 15:28:30 GMT-0400 (EDT),8/10/2021,33.90589871,-83.21179308,Trichonephila clavata,Jorō Spider
97032719,10/2/2021 9:13,10/2/2021,33.90604502,-84.35386655,Trichonephila clavata,Jorō Spider
82452072,Thu Jun 10 2021 13:02:23 GMT-0400 (EDT),6/10/2021,33.90678999,-83.21996237,Trichonephila clavata,Jorō Spider
93474082,Fri Sep 03 2021 10:40:40 GMT-0400 (EDT),9/3/2021,33.90682,-83.29737833,Trichonephila clavata,Jorō Spider
86580336,2021/07/09 11:09 AM EDT,7/9/2021,33.90727078,-83.37753096,Trichonephila clavata,Jorō Spider
64203490,2020/11/04 4:55 PM EST,11/4/2020,33.90775036,-83.90790939,Trichonephila clavata,Jorō Spider
93549704,9/3/2021 22:47,9/3/2021,33.90783607,-83.84672083,Trichonephila clavata,Jorō Spider
99804660,Sat Oct 30 2021 13:58:01 GMT-0400 (EDT),10/30/2021,33.90810833,-84.44564167,Trichonephila clavata,Jorō Spider
97376352,Wed Oct 06 2021 14:39:03 GMT -0400 (EDT),10/6/2021,33.90822601,-84.07520294,Trichonephila clavata,Jorō Spider
93753023,Wed Sep 01 2021 18:07:08 GMT -0400 (EDT),9/1/2021,33.90826035,-84.07559967,Trichonephila clavata,Jorō Spider
93222636,Mon Aug 30 2021 08:54:46 GMT -0400 (EDT),8/30/2021,33.90831375,-84.07532501,Trichonephila clavata,Jorō Spider
64597966,2020-11-10T09:07:29-05:00,11/10/2020,33.90900079,-83.3612733,Trichonephila clavata,Jorō Spider
63260257,2020/10/12 6:33 PM EDT,10/12/2020,33.90919167,-83.34213333,Trichonephila clavata,Jorō Spider
57935779,2020/08/28 1:18 PM EDT,8/28/2020,33.90954741,-83.34637638,Trichonephila clavata,Jorō Spider
58973391,Tue Sep 08 2020 14:31:00 GMT-0400 (EDT),9/8/2020,33.90968333,-83.39572833,Trichonephila clavata,Jorō Spider
94207593,Wed Sep 08 2021 17:03:27 GMT-0400 (EDT),9/8/2021,33.90986333,-83.39513333,Trichonephila clavata,Jorō Spider
93306977,Wed Sep 01 2021 16:42:00 GMT-0400 (EDT),9/1/2021,33.91010094,-83.90754438,Trichonephila clavata,Jorō Spider
92308210,8/23/2021 20:54,8/23/2021,33.910978,-83.792134,Trichonephila clavata,Jorō Spider
91796058,8/19/2021 19:29,8/19/2021,33.9111438,-83.7923231,Trichonephila clavata,Jorō Spider
91651719,Wed Aug 18 2021 12:49:03 GMT -0400 (EDT),8/18/2021,33.91151428,-83.35928345,Trichonephila clavata,Jorō Spider
85208810,6/29/2021 9:43,6/29/2021,33.91153049,-83.43038521,Trichonephila clavata,Jorō Spider
88991983,Wed Jul 28 2021 17:54:34 GMT -0400 (EDT),7/28/2021,33.91159058,-83.35939789,Trichonephila clavata,Jorō Spider
94377368,Fri Sep 10 2021 18:32:28 GMT-0400 (EDT),9/10/2021,33.91160833,-83.302505,Trichonephila clavata,Jorō Spider
94377395,Fri Sep 10 2021 18:31:58 GMT-0400 (EDT),9/10/2021,33.91162167,-83.30249667,Trichonephila clavata,Jorō Spider
94377466,Fri Sep 10 2021 18:28:54 GMT-0400 (EDT),9/10/2021,33.91171667,-83.302375,Trichonephila clavata,Jorō Spider
94377431,Fri Sep 10 2021 18:29:53 GMT-0400 (EDT),9/10/2021,33.91175,-83.30245833,Trichonephila clavata,Jorō Spider
94377419,Fri Sep 10 2021 18:31:22 GMT-0400 (EDT),9/10/2021,33.91183833,-83.30241333,Trichonephila clavata,Jorō Spider
94377445,Fri Sep 10 2021 18:29:27 GMT-0400 (EDT),9/10/2021,33.911975,-83.30248833,Trichonephila clavata,Jorō Spider
93415470,Thu Sep 02 2021 17:46:07 GMT-0400 (EDT),9/2/2021,33.91205333,-84.334655,Trichonephila clavata,Jorō Spider
59357361,Sat Sep 12 2020 15:27:06 GMT-0400 (EDT),9/12/2020,33.91210833,-83.30268167,Trichonephila clavata,Jorō Spider
65027395,2020/10/08 5:59 PM EDT,10/8/2020,33.91217,-83.303075,Trichonephila clavata,Jorō Spider
59267584,Fri Sep 11 2020 19:04:20 GMT-0400 (EDT),9/11/2020,33.91222667,-83.303055,Trichonephila clavata,Jorō Spider
94441636,Sat Sep 11 2021 10:45:57 GMT-0400 (EDT),9/11/2021,33.912405,-84.31022,Trichonephila clavata,Jorō Spider
93276313,8/31/2021 17:57,8/31/2021,33.912441,-83.396039,Trichonephila clavata,Jorō Spider
93088230,Mon Aug 30 2021 16:27:23 GMT-0400 (EDT),8/30/2021,33.91265741,-83.90004239,Trichonephila clavata,Jorō Spider
64884881,2020-11-14 4:15:24 PM EST,11/14/2020,33.91273611,-83.33527222,Trichonephila clavata,Jorō Spider
56691366,2020-08-16 7:35:57 PM EDT,8/16/2020,33.91393999,-83.3325997,Trichonephila clavata,Jorō Spider
92515439,Wed Aug 25 2021 16:03:12 GMT-0400 (EDT),8/25/2021,33.91460938,-83.90921791,Trichonephila clavata,Jorō Spider
95805340,Wed Sep 22 2021 17:49:03 GMT-0400 (EDT),9/22/2021,33.91498498,-83.89920862,Trichonephila clavata,Jorō Spider
59141576,Thu Sep 10 2020 13:07:47 GMT-0400 (EDT),9/10/2020,33.9153488,-83.3917406,Trichonephila clavata,Jorō Spider
96118365,Sat Sep 25 2021 14:30:10 GMT-0400 (EDT),9/25/2021,33.9154344,-84.34099726,Trichonephila clavata,Jorō Spider
97076997,2021/10/03 3:47 PM EDT,10/3/2021,33.91554805,-83.23304646,Trichonephila clavata,Jorō Spider
93411874,9/2/2021 17:35,9/2/2021,33.91612369,-83.59722473,Trichonephila clavata,Jorō Spider
63762103,Thu Oct 29 2020 08:24:03 GMT-0400 (EDT),10/29/2020,33.91698075,-83.33538085,Trichonephila clavata,Jorō Spider
94102917,Wed Sep 08 2021 09:42:24 GMT-0400 (EDT),9/8/2021,33.91740345,-83.35919732,Trichonephila clavata,Jorō Spider
64476216,2020/11/08 5:53 PM EST,11/8/2020,33.9190653,-84.0167423,Trichonephila clavata,Jorō Spider
93199355,8/31/2021 17:57,8/31/2021,33.91933247,-84.12328487,Trichonephila clavata,Jorō Spider
58668684,Sat Sep 05 2020 20:02:09 GMT-0400 (EDT),9/5/2020,33.92171167,-83.32655333,Trichonephila clavata,Jorō Spider
94815552,Tue Sep 14 2021 09:08:46 GMT-0400 (EDT),9/14/2021,33.92203154,-84.23496917,Trichonephila clavata,Jorō Spider
93990153,2021/08/18 5:08 PM EDT,8/18/2021,33.92206125,-83.37949889,Trichonephila clavata,Jorō Spider
97452378,2021/10/06 12:56 PM EDT,10/6/2021,33.92253181,-83.37898084,Trichonephila clavata,Jorō Spider
96517183,9/28/2021 17:20,9/28/2021,33.92256492,-83.36636301,Trichonephila clavata,Jorō Spider
90386138,8/8/2021 9:09,8/8/2021,33.92293432,-83.50266576,Trichonephila clavata,Jorō Spider
97490627,Thu Oct 07 2021 17:31:55 GMT-0400 (EDT),10/7/2021,33.92300404,-84.4627154,Trichonephila clavata,Jorō Spider
97486458,Thu Oct 07 2021 17:23:47 GMT-0400 (EDT),10/7/2021,33.92310709,-84.46253136,Trichonephila clavata,Jorō Spider
97834223,2021/10/10 8:28 AM EDT,10/10/2021,33.92328319,-83.27071139,Trichonephila clavata,Jorō Spider
56651591,2020/08/16 11:39 AM EDT,8/16/2020,33.92419625,-83.37539003,Trichonephila clavata,Jorō Spider
97834228,2021/10/10 8:47 AM EDT,10/10/2021,33.92426425,-83.26982419,Trichonephila clavata,Jorō Spider
91895259,Fri Aug 20 2021 17:09:47 GMT-0400 (EDT),8/20/2021,33.9243299,-83.3216299,Trichonephila clavata,Jorō Spider
63516827,Sun Oct 25 2020 16:52:09 GMT-0400 (EDT),10/25/2020,33.92442052,-83.32762611,Trichonephila clavata,Jorō Spider
62849591,2020/10/16 7:58 PM CDT,10/16/2020,33.9245261,-84.0286829,Trichonephila clavata,Jorō Spider
95729456,Tue Sep 21 2021 17:39:22 GMT-0400 (EDT),9/21/2021,33.92491667,-83.37661667,Trichonephila clavata,Jorō Spider
71551164,Sat Sep 19 2020 08:30:00 GMT-0400 (EDT),9/19/2020,33.92524272,-83.27017004,Trichonephila clavata,Jorō Spider
96836078,Fri Oct 01 2021 19:01:53 GMT-0400 (EDT),10/1/2021,33.92535333,-83.31059167,Trichonephila clavata,Jorō Spider
94752990,Sun Sep 12 2021 12:30:05 GMT-0400 (EDT),9/12/2021,33.925745,-83.38582,Trichonephila clavata,Jorō Spider
57753071,Thu Aug 27 2020 11:00:20 GMT-0400 (EDT),8/27/2020,33.92594906,-83.27043742,Trichonephila clavata,Jorō Spider
61618545,2020/10/03 6:57 PM EDT,10/3/2020,33.92607854,-83.40240044,Trichonephila clavata,Jorō Spider
61618756,2020/10/03 7:01 PM EDT,10/3/2020,33.92626422,-83.40247208,Trichonephila clavata,Jorō Spider
62631868,Thu Oct 15 2020 08:23:05 GMT-0400 (EDT),10/15/2020,33.92632167,-83.29969667,Trichonephila clavata,Jorō Spider
64533597,Mon Nov 09 2020 12:59:49 GMT-0500 (EST),11/9/2020,33.92659336,-83.38663992,Trichonephila clavata,Jorō Spider
90912633,Thu Aug 12 2021 14:15:45 GMT -0400 (EDT),8/12/2021,33.9265955,-84.23048738,Trichonephila clavata,Jorō Spider
59348930,2020-09-12 1:00:00 PM EDT,9/12/2020,33.92673268,-83.30695275,Trichonephila clavata,Jorō Spider
96642133,Wed Sep 29 2021 17:30:18 GMT-0400 (EDT),9/29/2021,33.92677833,-83.36638667,Trichonephila clavata,Jorō Spider
93847522,9/5/2021 14:53,9/5/2021,33.92679444,-83.39012222,Trichonephila clavata,Jorō Spider
95795268,Wed Sep 22 2021 17:12:58 GMT-0400 (EDT),9/22/2021,33.92686333,-84.29088667,Trichonephila clavata,Jorō Spider
95974821,Fri Sep 24 2021 10:00:00 GMT-0400 (EDT),9/24/2021,33.92688666,-84.29097383,Trichonephila clavata,Jorō Spider
96118917,Sat Sep 25 2021 14:33:23 GMT-0400 (EDT),9/25/2021,33.927145,-83.329545,Trichonephila clavata,Jorō Spider
89916638,Wed Aug 04 2021 11:48:05 GMT-0400 (EDT),8/4/2021,33.927375,-83.36378667,Trichonephila clavata,Jorō Spider
60240668,Sun Sep 20 2020 13:01:59 GMT-0400 (EDT),9/20/2020,33.9277,-83.980605,Trichonephila clavata,Jorō Spider
97048262,10/3/2021 14:19,10/3/2021,33.92795368,-84.25573067,Trichonephila clavata,Jorō Spider
58900795,2020-09-07 12:15:21 PM EDT,9/7/2020,33.92798706,-83.33052903,Trichonephila clavata,Jorō Spider
54411737,2020-07-26T12:25:52-04:00,7/26/2020,33.92826871,-83.31068404,Trichonephila clavata,Jorō Spider
96539493,Mon Sep 27 2021 09:33:13 GMT-0400 (EDT),9/27/2021,33.92853667,-84.29287833,Trichonephila clavata,Jorō Spider
55732303,Fri Aug 07 2020 16:30:24 GMT-0400 (EDT),8/7/2020,33.92864768,-83.30967557,Trichonephila clavata,Jorō Spider
96625181,Wed Sep 29 2021 17:43:06 GMT-0400 (EDT),9/29/2021,33.92871735,-83.31041876,Trichonephila clavata,Jorō Spider
65919749,Tue Nov 10 2020 13:30:00 GMT-0500 (EST),11/10/2020,33.92874847,-83.39747991,Trichonephila clavata,Jorō Spider
95407048,Sun Sep 19 2021 10:09:54 GMT-0400 (EDT),9/19/2021,33.92886283,-84.31461297,Trichonephila clavata,Jorō Spider
97914114,2021/10/10 12:31 PM EDT,10/10/2021,33.92890025,-83.30840828,Trichonephila clavata,Jorō Spider
98240953,Thu Oct 14 2021 16:20:14 GMT-0400 (EDT),10/14/2021,33.92931637,-83.36316704,Trichonephila clavata,Jorō Spider
94650774,2021/09/12 8:32 AM EDT,9/12/2021,33.92936866,-83.37377033,Trichonephila clavata,Jorō Spider
94821966,9/14/2021 10:05,9/14/2021,33.92944444,-83.44833333,Trichonephila clavata,Jorō Spider
58975978,Tue Sep 08 2020 14:58:59 GMT-0400 (EDT),9/8/2020,33.92947833,-83.37101667,Trichonephila clavata,Jorō Spider
94147972,Wed Sep 08 2021 17:12:13 GMT-0400 (EDT),9/8/2021,33.92953747,-83.37341039,Trichonephila clavata,Jorō Spider
94148546,Wed Sep 08 2021 17:18:27 GMT-0400 (EDT),9/8/2021,33.92991113,-83.37223975,Trichonephila clavata,Jorō Spider
59158370,Thu Sep 10 2020 16:06:21 GMT-0400 (EDT),9/10/2020,33.92998934,-83.37069293,Trichonephila clavata,Jorō Spider
97497546,Thu Aug 26 2021 09:29:11 GMT -0400 (EDT),8/26/2021,33.93021393,-84.74570465,Trichonephila clavata,Jorō Spider
85671447,7/4/2021 16:04,7/4/2021,33.93052011,-83.48766469,Trichonephila clavata,Jorō Spider
99111610,10/23/2021 14:01,10/23/2021,33.9308107,-83.44783953,Trichonephila clavata,Jorō Spider
94436469,9/11/2021 9:51,9/11/2021,33.9308295,-84.6012846,Trichonephila clavata,Jorō Spider
87068798,2021/07/14 7:34 PM EDT,7/14/2021,33.93089167,-83.36979444,Trichonephila clavata,Jorō Spider
33526980,Sat Sep 28 2019 09:57:13 GMT-0400 (EDT),9/28/2019,33.93112167,-83.26824167,Trichonephila clavata,Jorō Spider
94121708,Wed Sep 08 2021 12:57:47 GMT-0400 (EDT),9/8/2021,33.93150154,-83.36971275,Trichonephila clavata,Jorō Spider
63650667,Tue Oct 27 2020 14:37:52 GMT-0400 (EDT),10/27/2020,33.93166857,-83.37626749,Trichonephila clavata,Jorō Spider
87068443,2021/07/14 7:20 PM EDT,7/14/2021,33.93188056,-83.37590278,Trichonephila clavata,Jorō Spider
75465957,2020/10/24 12:48 PM EDT,10/24/2020,33.9320556,-83.7137827,Trichonephila clavata,Jorō Spider
91133618,Sat Aug 14 2021 12:25:27 GMT -0400 (EDT),8/14/2021,33.93244171,-83.31619263,Trichonephila clavata,Jorō Spider
59491222,Sun Sep 13 2020 16:09:29 GMT-0400 (EDT),9/13/2020,33.9324772,-83.41562318,Trichonephila clavata,Jorō Spider
59136756,Thu Sep 10 2020 11:40:23 GMT-0400 (EDT),9/10/2020,33.93280029,-83.37783013,Trichonephila clavata,Jorō Spider
65110131,2020/09/06 1:13 PM EDT,9/6/2020,33.9328304,-83.3794412,Trichonephila clavata,Jorō Spider
96852244,Thu Sep 30 2021 12:00:09 GMT-0400 (EDT),9/30/2021,33.93283333,-84.30220833,Trichonephila clavata,Jorō Spider
65409185,Sat Sep 12 2020 13:50:18 GMT-0400 (EDT),9/12/2020,33.93293333,-83.37754167,Trichonephila clavata,Jorō Spider
96851809,Thu Sep 30 2021 12:56:57 GMT-0400 (EDT),9/30/2021,33.93301167,-84.29798,Trichonephila clavata,Jorō Spider
65409156,Sat Nov 14 2020 12:15:12 GMT-0500 (EST),11/14/2020,33.93302167,-83.37763333,Trichonephila clavata,Jorō Spider
86285717,Fri Jul 09 2021 11:22:29 GMT-0400 (EDT),7/9/2021,33.93303333,-83.37761667,Trichonephila clavata,Jorō Spider
93587501,Sat Sep 04 2021 10:45:17 GMT-0400 (EDT),9/4/2021,33.933205,-83.38231667,Trichonephila clavata,Jorō Spider
92352317,Tue Aug 24 2021 09:04:13 GMT-0400 (EDT),8/24/2021,33.93333342,-84.39021071,Trichonephila clavata,Jorō Spider
33949822,Sun Oct 06 2019 10:22:24 GMT-0400 (EDT),10/6/2019,33.9334926,-83.68301346,Trichonephila clavata,Jorō Spider
97930861,Mon Oct 11 2021 16:00:10 GMT-0400 (EDT),10/11/2021,33.93351167,-83.505845,Trichonephila clavata,Jorō Spider
58748552,Sun Sep 06 2020 14:49:19 GMT-0400 (EDT),9/6/2020,33.933851,-83.3802146,Trichonephila clavata,Jorō Spider
59018405,Tue Sep 08 2020 23:59:04 GMT-0400 (EDT),9/8/2020,33.93385633,-83.38026113,Trichonephila clavata,Jorō Spider
64068481,2020/10/24 6:59 AM PDT,10/24/2020,33.9340929,-83.68275095,Trichonephila clavata,Jorō Spider
33973029,2019-10-06 3:17:30 PM EDT,10/6/2019,33.93417326,-84.43942264,Trichonephila clavata,Jorō Spider
95153822,2021/09/17 8:44 AM EDT,9/17/2021,33.93453528,-83.33793531,Trichonephila clavata,Jorō Spider
89408593,2021/07/31 2:54 PM EDT,7/31/2021,33.93463769,-83.33815064,Trichonephila clavata,Jorō Spider
89912296,2021/08/02 11:09 PM EDT,8/2/2021,33.93465556,-83.33798861,Trichonephila clavata,Jorō Spider
94146440,2021/09/08 4:38 PM EDT,9/8/2021,33.93471944,-83.3834,Trichonephila clavata,Jorō Spider
63521658,Sun Oct 25 2020 17:30:54 GMT-0400 (EDT),10/25/2020,33.9347762,-83.41519389,Trichonephila clavata,Jorō Spider
97247997,2021/10/04 4:38 PM EDT,10/4/2021,33.93478847,-83.3384315,Trichonephila clavata,Jorō Spider
95555993,Fri Sep 17 2021 10:45:00 GMT-0400 (EDT),9/17/2021,33.93514499,-84.30032997,Trichonephila clavata,Jorō Spider
95959464,Thu Sep 23 2021 11:13:10 GMT-0400 (EDT),9/23/2021,33.93563,-84.29817167,Trichonephila clavata,Jorō Spider
95503884,2021/09/19 3:31 PM EDT,9/19/2021,33.93573386,-83.33831231,Trichonephila clavata,Jorō Spider
93423548,2021/09/02 12:32 PM EDT,9/2/2021,33.93576535,-84.44185987,Trichonephila clavata,Jorō Spider
58984991,Tue Sep 08 2020 16:24:57 GMT-0400 (EDT),9/8/2020,33.93597231,-83.37059199,Trichonephila clavata,Jorō Spider
96413989,Mon Sep 27 2021 17:58:20 GMT-0400 (EDT),9/27/2021,33.93606412,-84.07471466,Trichonephila clavata,Jorō Spider
64555781,2020/09/08 12:15 PM EDT,9/8/2020,33.93613028,-83.24565614,Trichonephila clavata,Jorō Spider
93423552,2021/09/02 12:48 PM EDT,9/2/2021,33.93628264,-84.44164661,Trichonephila clavata,Jorō Spider
99777082,10/30/2021 7:15,10/30/2021,33.9363071,-83.7411567,Trichonephila clavata,Jorō Spider
95503924,2021/09/19 5:14 PM EDT,9/19/2021,33.93647756,-83.34198114,Trichonephila clavata,Jorō Spider
96259281,Wed Sep 01 2021 12:47:05 GMT-0400 (EDT),9/1/2021,33.93648,-84.30419167,Trichonephila clavata,Jorō Spider
92504768,Wed Aug 25 2021 16:10:29 GMT-0400 (EDT),8/25/2021,33.93648833,-84.38480333,Trichonephila clavata,Jorō Spider
63416263,Sat Oct 24 2020 15:14:32 GMT-0400 (EDT),10/24/2020,33.93652291,-83.28368248,Trichonephila clavata,Jorō Spider
89351431,7/31/2021 13:33,7/31/2021,33.93691111,-83.91242222,Trichonephila clavata,Jorō Spider
63056364,10/18/2020,10/18/2020,33.93705535,-83.91247854,Trichonephila clavata,Jorō Spider
63394031,2020-10-24 10:51:15 AM EDT,10/24/2020,33.93706439,-83.55954681,Trichonephila clavata,Jorō Spider
91795394,8/19/2021 19:19,8/19/2021,33.93719972,-83.58691473,Trichonephila clavata,Jorō Spider
98524944,10/17/2021 15:02,10/17/2021,33.93729989,-84.32316308,Trichonephila clavata,Jorō Spider
61570962,Sat Oct 03 2020 11:23:00 GMT-0400 (EDT),10/3/2020,33.93731417,-83.35648804,Trichonephila clavata,Jorō Spider
99822704,10/2/2021 16:58,10/2/2021,33.93733379,-84.4372192,Trichonephila clavata,Jorō Spider
99130557,Sat Oct 23 2021 15:29:54 GMT-0400 (EDT),10/23/2021,33.93830829,-84.44250727,Trichonephila clavata,Jorō Spider
95458151,Sun Sep 19 2021 17:25:47 GMT-0400 (EDT),9/19/2021,33.93832,-83.36389167,Trichonephila clavata,Jorō Spider
97294080,Tue Oct 05 2021 17:44:07 GMT-0400 (EDT),10/5/2021,33.93852984,-84.37437605,Trichonephila clavata,Jorō Spider
98817688,Wed Oct 13 2021 11:30:15 GMT-0400 (EDT),10/13/2021,33.93861333,-84.30272,Trichonephila clavata,Jorō Spider
99234693,Sun Oct 24 2021 12:45:17 GMT-0400 (EDT),10/24/2021,33.93863333,-83.38762,Trichonephila clavata,Jorō Spider
97887725,Mon Oct 11 2021 09:05:20 GMT-0400 (EDT),10/11/2021,33.93866333,-84.30842,Trichonephila clavata,Jorō Spider
89260806,Fri Jul 30 2021 19:36:15 GMT-0400 (EDT),7/30/2021,33.93883,-83.94212167,Trichonephila clavata,Jorō Spider
99133743,10/23/2021 17:07,10/23/2021,33.93895546,-84.20776147,Trichonephila clavata,Jorō Spider
63277632,Thu Oct 22 2020 18:24:00 GMT-0400 (EDT),10/22/2020,33.93908287,-83.30269399,Trichonephila clavata,Jorō Spider
54181407,2020/07/24 1:41 PM EDT,7/24/2020,33.9391854,-83.3885999,Trichonephila clavata,Jorō Spider
96507041,Tue Sep 28 2021 14:08:49 GMT-0400 (EDT),9/28/2021,33.93919667,-84.30784667,Trichonephila clavata,Jorō Spider
94357581,Fri Sep 10 2021 15:22:19 GMT-0400 (EDT),9/10/2021,33.939605,-83.39072833,Trichonephila clavata,Jorō Spider
60549974,Tue Sep 22 2020 17:47:41 GMT-0400 (EDT),9/22/2020,33.93971175,-83.39095111,Trichonephila clavata,Jorō Spider
95272918,Sat Sep 18 2021 11:24:48 GMT-0400 (EDT),9/18/2021,33.94004667,-83.36287833,Trichonephila clavata,Jorō Spider
98728484,Tue Oct 19 2021 15:04:51 GMT-0400 (EDT),10/19/2021,33.9402599,-84.48144676,Trichonephila clavata,Jorō Spider
90823852,8/9/2021 18:21,8/9/2021,33.9403301,-84.43764634,Trichonephila clavata,Jorō Spider
95052373,Thu Sep 16 2021 12:55:11 GMT-0400 (EDT),9/16/2021,33.94052189,-84.43763956,Trichonephila clavata,Jorō Spider
94265287,Thu Sep 09 2021 18:19:25 GMT-0400 (EDT),9/9/2021,33.94089337,-84.44210995,Trichonephila clavata,Jorō Spider
99093632,Sat Oct 23 2021 11:19:49 GMT -0400 (EDT),10/23/2021,33.94181061,-83.43780518,Trichonephila clavata,Jorō Spider
95902210,Thu Sep 23 2021 17:53:41 GMT -0400 (EDT),9/23/2021,33.94216919,-83.40100861,Trichonephila clavata,Jorō Spider
56325719,2020-08-13 11:13:48 AM EDT,8/13/2020,33.9424329,-83.37552007,Trichonephila clavata,Jorō Spider
99826350,10/30/2021 17:58,10/30/2021,33.94253369,-83.43370691,Trichonephila clavata,Jorō Spider
98110642,Wed Oct 13 2021 11:54:49 GMT-0400 (EDT),10/13/2021,33.94253667,-83.36012833,Trichonephila clavata,Jorō Spider
59072634,Wed Aug 26 2020 13:48:14 GMT-0400 (EDT),8/26/2020,33.94263,-83.37535,Trichonephila clavata,Jorō Spider
92151096,Sun Aug 22 2021 15:54:54 GMT -0400 (EDT),8/22/2021,33.94284821,-83.34053802,Trichonephila clavata,Jorō Spider
63536019,Sun Oct 25 2020 20:29:53 GMT-0400 (EDT),10/25/2020,33.94309808,-83.42763905,Trichonephila clavata,Jorō Spider
63416956,Sat Oct 24 2020 14:51:06 GMT-0400 (EDT),10/24/2020,33.94314167,-83.35254667,Trichonephila clavata,Jorō Spider
51377439,2020-06-29 1:07:13 PM EDT,6/29/2020,33.943325,-83.41118333,Trichonephila clavata,Jorō Spider
99131495,10/23/2021 16:49,10/23/2021,33.943573,-83.375056,Trichonephila clavata,Jorō Spider
94277534,Thu Sep 09 2021 13:19:32 GMT-0400 (EDT),9/9/2021,33.9442745,-83.3891225,Trichonephila clavata,Jorō Spider
92575058,8/26/2021 9:02,8/26/2021,33.94434734,-83.26630086,Trichonephila clavata,Jorō Spider
92950911,Sun Aug 29 2021 15:27:36 GMT-0400 (EDT),8/29/2021,33.94494835,-84.08687726,Trichonephila clavata,Jorō Spider
96009646,Fri Sep 24 2021 17:09:21 GMT-0400 (EDT),9/24/2021,33.94512715,-83.42091573,Trichonephila clavata,Jorō Spider
95707784,Tue Sep 21 2021 17:45:05 GMT-0400 (EDT),9/21/2021,33.94554167,-84.32186167,Trichonephila clavata,Jorō Spider
96165764,Sat Sep 25 2021 18:13:32 GMT-0400 (EDT),9/25/2021,33.946175,-84.29798,Trichonephila clavata,Jorō Spider
94390190,Fri Sep 10 2021 16:20:00 GMT-0400 (EDT),9/10/2021,33.94673485,-84.32671149,Trichonephila clavata,Jorō Spider
98832385,Fri Sep 17 2021 13:35:59 GMT-0400 (EDT),9/17/2021,33.94674618,-83.37380587,Trichonephila clavata,Jorō Spider
94230656,Wed Sep 08 2021 13:02:00 GMT-0400 (EDT),9/8/2021,33.94697344,-83.4468591,Trichonephila clavata,Jorō Spider
94134742,Wed Sep 08 2021 14:59:03 GMT-0400 (EDT),9/8/2021,33.94790966,-83.37738194,Trichonephila clavata,Jorō Spider
94365552,Fri Sep 10 2021 13:11:40 GMT -0400 (EDT),9/10/2021,33.9479599,-83.37310791,Trichonephila clavata,Jorō Spider
92578877,8/26/2021 11:31,8/26/2021,33.947975,-83.37728333,Trichonephila clavata,Jorō Spider
35177869,Fri Nov 01 2019 17:02:15 GMT-0400 (EDT),11/1/2019,33.94814878,-83.45362479,Trichonephila clavata,Jorō Spider
87591207,7/18/2021 14:07,7/18/2021,33.9482237,-83.51803346,Trichonephila clavata,Jorō Spider
60458688,2020-09-22 5:13:36 PM EDT,9/22/2020,33.94848706,-83.54016881,Trichonephila clavata,Jorō Spider
61887337,Tue Oct 06 2020 15:26:04 GMT-0400 (EDT),10/6/2020,33.94866465,-83.43027907,Trichonephila clavata,Jorō Spider
93768725,Sun Sep 05 2021 16:08:17 GMT-0400 (EDT),9/5/2021,33.94867681,-83.3880302,Trichonephila clavata,Jorō Spider
93768694,Sun Sep 05 2021 16:08:07 GMT-0400 (EDT),9/5/2021,33.94872961,-83.38795592,Trichonephila clavata,Jorō Spider
34634069,Fri Oct 18 2019 18:04:55 GMT-0400 (EDT),10/18/2019,33.94875263,-83.45373533,Trichonephila clavata,Jorō Spider
98341428,Fri Oct 15 2021 07:57:52 GMT-0400 (EDT),10/15/2021,33.94893833,-84.33209167,Trichonephila clavata,Jorō Spider
31513358,Sun Aug 25 2019 16:01:18 GMT-0400 (EDT),8/25/2019,33.94894262,-83.45389726,Trichonephila clavata,Jorō Spider
59542831,Sun Sep 13 2020 16:47:27 GMT-0400 (EDT),9/13/2020,33.94946333,-83.46594167,Trichonephila clavata,Jorō Spider
96932517,Sat Oct 02 2021 16:00:50 GMT-0400 (EDT),10/2/2021,33.950695,-84.432305,Trichonephila clavata,Jorō Spider
94248585,Thu Sep 09 2021 13:05:48 GMT-0400 (EDT),9/9/2021,33.95102575,-83.37989127,Trichonephila clavata,Jorō Spider
97663906,Sat Oct 09 2021 12:51:48 GMT-0400 (EDT),10/9/2021,33.95112,-84.55511333,Trichonephila clavata,Jorō Spider
98646259,Fri Oct 15 2021 11:27:14 GMT-0400 (EDT),10/15/2021,33.95138745,-83.999253,Trichonephila clavata,Jorō Spider
34129023,Wed Oct 09 2019 14:02:16 GMT-0400 (EDT),10/9/2019,33.951428,-83.992957,Trichonephila clavata,Jorō Spider
61427769,10/1/2020,10/1/2020,33.95188401,-83.35756704,Trichonephila clavata,Jorō Spider
93421251,Thu Sep 02 2021 19:29:42 GMT-0400 (EDT),9/2/2021,33.95237981,-83.11987805,Trichonephila clavata,Jorō Spider
